review_text,rating,date,bank,source,sentiment_label_bert,sentiment_score_bert,sentiment_score_vader,sentiment_label_vader,sentiment_label,sentiment_score,identified_theme
good,5,2025-08-14,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen,Google Play,NEGATIVE,-0.0009819269180297852,-0.296,NEGATIVE,NEGATIVE,-0.0009819269180297852,Transaction Performance
የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen,Google Play,NEGATIVE,-0.07995933294296265,0.0,NEUTRAL,NEGATIVE,-0.07995933294296265,General Feedback
በጣም ችግር አለበት,1,2025-08-14,Dashen,Google Play,NEGATIVE,-0.1662745475769043,0.0,NEUTRAL,NEGATIVE,-0.1662745475769043,General Feedback
best,5,2025-08-14,Dashen,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
great 👍 app,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9995050430297852,0.6249,POSITIVE,POSITIVE,0.9995050430297852,General Feedback
"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen,Google Play,NEGATIVE,-0.00024241209030151367,-0.3384,NEGATIVE,NEGATIVE,-0.00024241209030151367,Transaction Performance
ok,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
ok,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
very poor and time taking to use,1,2025-08-13,Dashen,Google Play,NEGATIVE,-0.0002078413963317871,-0.5256,NEGATIVE,NEGATIVE,-0.0002078413963317871,General Feedback
it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9996755123138428,0.7482,POSITIVE,POSITIVE,0.9996755123138428,General Feedback
the new version is so good I like it,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9998716115951538,0.7593,POSITIVE,POSITIVE,0.9998716115951538,General Feedback
excellent,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9998434782028198,0.5719,POSITIVE,POSITIVE,0.9998434782028198,General Feedback
good,3,2025-08-13,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Good,3,2025-08-12,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
good job my dashen super app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9996693134307861,0.7783,POSITIVE,POSITIVE,0.9996693134307861,General Feedback
Some connection issues,3,2025-08-12,Dashen,Google Play,NEGATIVE,-0.02826446294784546,0.0,NEUTRAL,NEGATIVE,-0.02826446294784546,Bugs/Errors & Stability
verry slow app 🤢,1,2025-08-12,Dashen,Google Play,NEGATIVE,-0.0013068318367004395,0.0,NEUTRAL,NEGATIVE,-0.0013068318367004395,Transaction Performance
best bauget app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.998792290687561,0.6369,POSITIVE,POSITIVE,0.998792290687561,General Feedback
its good but he said uptede me 😠🤕,2,2025-08-12,Dashen,Google Play,POSITIVE,0.9973610043525696,0.2382,POSITIVE,POSITIVE,0.9973610043525696,General Feedback
network issue,1,2025-08-12,Dashen,Google Play,NEGATIVE,-0.012504398822784424,0.0,NEUTRAL,NEGATIVE,-0.012504398822784424,Bugs/Errors & Stability
እንጠቀምበት,5,2025-08-12,Dashen,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
nice,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
fast and easy to use great App.,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9997286200523376,0.7906,POSITIVE,POSITIVE,0.9997286200523376,Transaction Performance
Best Performing and Fast Financial app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9997550845146179,0.6369,POSITIVE,POSITIVE,0.9997550845146179,Transaction Performance
good,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
well done keep it up,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9996840953826904,0.2732,POSITIVE,POSITIVE,0.9996840953826904,General Feedback
good but it takes forever to load,3,2025-08-12,Dashen,Google Play,NEGATIVE,-0.07253599166870117,0.2382,POSITIVE,NEGATIVE,-0.07253599166870117,Transaction Performance
"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen,Google Play,NEGATIVE,-0.15502411127090454,0.8072,POSITIVE,NEGATIVE,-0.15502411127090454,Transaction Performance
my favorite 💗💗💗,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9974082112312317,0.4588,POSITIVE,POSITIVE,0.9974082112312317,General Feedback
Good app,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9998493194580078,0.4404,POSITIVE,POSITIVE,0.9998493194580078,General Feedback
Good,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen,Google Play,NEGATIVE,-0.0001793503761291504,-0.3802,NEGATIVE,NEGATIVE,-0.0001793503761291504,Transaction Performance
"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen,Google Play,NEGATIVE,-0.00031495094299316406,0.6369,POSITIVE,NEGATIVE,-0.00031495094299316406,Bugs/Errors & Stability
modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen,Google Play,POSITIVE,0.9996292591094971,0.836,POSITIVE,POSITIVE,0.9996292591094971,UI/UX & Design
when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen,Google Play,NEGATIVE,-0.0005425810813903809,-0.659,NEGATIVE,NEGATIVE,-0.0005425810813903809,Transaction Performance
"poor, glitch stack",1,2025-08-07,Dashen,Google Play,NEGATIVE,-0.00018388032913208008,-0.4767,NEGATIVE,NEGATIVE,-0.00018388032913208008,Bugs/Errors & Stability
slowest banking app ever used,3,2025-08-07,Dashen,Google Play,NEGATIVE,-0.001058042049407959,0.0,NEUTRAL,NEGATIVE,-0.001058042049407959,Transaction Performance
Good,1,2025-08-06,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Good 👍,5,2025-08-05,Dashen,Google Play,POSITIVE,0.9998576641082764,0.4404,POSITIVE,POSITIVE,0.9998576641082764,General Feedback
Dashen Bank super app is the best app,5,2025-08-05,Dashen,Google Play,POSITIVE,0.9998195767402649,0.8442,POSITIVE,POSITIVE,0.9998195767402649,General Feedback
best,5,2025-08-02,Dashen,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen,Google Play,NEGATIVE,-0.0005162954330444336,0.3668,POSITIVE,NEGATIVE,-0.0005162954330444336,UI/UX & Design
sometimes is not working to be honest,1,2025-08-01,Dashen,Google Play,NEGATIVE,-0.00022536516189575195,0.5106,POSITIVE,NEGATIVE,-0.00022536516189575195,Bugs/Errors & Stability
ok,4,2025-08-01,Dashen,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
very good app,5,2025-07-30,Dashen,Google Play,POSITIVE,0.9998675584793091,0.4927,POSITIVE,POSITIVE,0.9998675584793091,General Feedback
Why isn't this app working?,5,2025-07-29,Dashen,Google Play,NEGATIVE,-0.0010027289390563965,0.0,NEUTRAL,NEGATIVE,-0.0010027289390563965,General Feedback
network error,5,2025-07-29,Dashen,Google Play,NEGATIVE,-0.00031363964080810547,-0.4019,NEGATIVE,NEGATIVE,-0.00031363964080810547,Bugs/Errors & Stability
fast,5,2025-07-29,Dashen,Google Play,POSITIVE,0.9989494681358337,0.0,NEUTRAL,POSITIVE,0.9989494681358337,Transaction Performance
100 good,5,2025-07-29,Dashen,Google Play,POSITIVE,0.999860405921936,0.4404,POSITIVE,POSITIVE,0.999860405921936,General Feedback
ok,5,2025-07-29,Dashen,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
Good,5,2025-07-28,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
It stop working most of the time.,2,2025-07-28,Dashen,Google Play,NEGATIVE,-0.0003802776336669922,-0.296,NEGATIVE,NEGATIVE,-0.0003802776336669922,General Feedback
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen,Google Play,NEGATIVE,-0.007520198822021484,0.9349,POSITIVE,NEGATIVE,-0.007520198822021484,Bugs/Errors & Stability
wow,5,2025-07-26,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
Best app,5,2025-07-25,Dashen,Google Play,POSITIVE,0.999686598777771,0.6369,POSITIVE,POSITIVE,0.999686598777771,General Feedback
"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen,Google Play,POSITIVE,0.9998588562011719,0.6124,POSITIVE,POSITIVE,0.9998588562011719,UI/UX & Design
amazing product,5,2025-07-23,Dashen,Google Play,POSITIVE,0.9998769760131836,0.5859,POSITIVE,POSITIVE,0.9998769760131836,General Feedback
"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play,NEGATIVE,-0.0005508065223693848,-0.4599,NEGATIVE,NEGATIVE,-0.0005508065223693848,Transaction Performance
ok,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
like it,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9997184872627258,0.3612,POSITIVE,POSITIVE,0.9997184872627258,General Feedback
Great always one step ahead and most reliable bank,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9998666048049927,0.6249,POSITIVE,POSITIVE,0.9998666048049927,General Feedback
u need to start cash out service,4,2025-07-22,Dashen,Google Play,NEGATIVE,-0.003611326217651367,0.0,NEUTRAL,NEGATIVE,-0.003611326217651367,General Feedback
all in one super app,5,2025-07-21,Dashen,Google Play,POSITIVE,0.7361536026000977,0.5994,POSITIVE,POSITIVE,0.7361536026000977,General Feedback
Fayla,5,2025-07-20,Dashen,Google Play,POSITIVE,0.9678626656532288,0.0,NEUTRAL,POSITIVE,0.9678626656532288,General Feedback
"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen,Google Play,POSITIVE,0.9944329857826233,0.7713,POSITIVE,POSITIVE,0.9944329857826233,Account Access & Security
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen,Google Play,NEGATIVE,-0.06171935796737671,0.0,NEUTRAL,NEGATIVE,-0.06171935796737671,General Feedback
"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen,Google Play,POSITIVE,0.9998065829277039,0.7964,POSITIVE,POSITIVE,0.9998065829277039,General Feedback
good application,5,2025-07-15,Dashen,Google Play,POSITIVE,0.999854564666748,0.4404,POSITIVE,POSITIVE,0.999854564666748,General Feedback
Excellent App ...,5,2025-07-15,Dashen,Google Play,POSITIVE,0.9998494386672974,0.5719,POSITIVE,POSITIVE,0.9998494386672974,General Feedback
the worst app I have ever seen,1,2025-07-14,Dashen,Google Play,NEGATIVE,-0.00020962953567504883,-0.6249,NEGATIVE,NEGATIVE,-0.00020962953567504883,General Feedback
very good compared to Amole!,5,2025-07-13,Dashen,Google Play,POSITIVE,0.9998546838760376,0.54,POSITIVE,POSITIVE,0.9998546838760376,General Feedback
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,Google Play,NEGATIVE,-0.0003591775894165039,-0.1007,NEGATIVE,NEGATIVE,-0.0003591775894165039,Transaction Performance
👍😊😊😊,5,2025-07-12,Dashen,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
nice,5,2025-07-12,Dashen,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
Great application,5,2025-07-12,Dashen,Google Play,POSITIVE,0.9998588562011719,0.6249,POSITIVE,POSITIVE,0.9998588562011719,General Feedback
very nice app,4,2025-07-11,Dashen,Google Play,POSITIVE,0.9998562335968018,0.4754,POSITIVE,POSITIVE,0.9998562335968018,General Feedback
I am entreated app.,5,2025-07-09,Dashen,Google Play,NEGATIVE,-0.08004307746887207,0.0,NEUTRAL,NEGATIVE,-0.08004307746887207,General Feedback
Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen,Google Play,NEGATIVE,-0.00018721818923950195,-0.8681,NEGATIVE,NEGATIVE,-0.00018721818923950195,Bugs/Errors & Stability
best app with best bank,5,2025-07-02,Dashen,Google Play,POSITIVE,0.9995883107185364,0.8555,POSITIVE,POSITIVE,0.9995883107185364,General Feedback
alway slow loading,1,2025-06-30,Dashen,Google Play,NEGATIVE,-0.0008972883224487305,0.0,NEUTRAL,NEGATIVE,-0.0008972883224487305,Transaction Performance
Best,5,2025-06-29,Dashen,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
good,5,2025-06-27,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen,Google Play,NEGATIVE,-0.0001965165138244629,-0.8074,NEGATIVE,NEGATIVE,-0.0001965165138244629,General Feedback
nice,5,2025-06-26,Dashen,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen,Google Play,POSITIVE,0.9997710585594177,0.0,NEUTRAL,POSITIVE,0.9997710585594177,General Feedback
"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen,Google Play,NEGATIVE,-0.001954197883605957,-0.3987,NEGATIVE,NEGATIVE,-0.001954197883605957,Account Access & Security
nice app but limit up to max 600000,5,2025-06-24,Dashen,Google Play,NEGATIVE,-0.44276684522628784,0.2263,POSITIVE,NEGATIVE,-0.44276684522628784,General Feedback
wow,5,2025-06-22,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
Super,5,2025-06-21,Dashen,Google Play,POSITIVE,0.998783528804779,0.5994,POSITIVE,POSITIVE,0.998783528804779,General Feedback
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen,Google Play,POSITIVE,0.9981334805488586,0.6705,POSITIVE,POSITIVE,0.9981334805488586,General Feedback
nice app but transaction limet not enough,5,2025-06-17,Dashen,Google Play,NEGATIVE,-0.021420776844024658,0.2263,POSITIVE,NEGATIVE,-0.021420776844024658,General Feedback
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,Google Play,NEGATIVE,-0.0064917802810668945,-0.2003,NEGATIVE,NEGATIVE,-0.0064917802810668945,UI/UX & Design
incredible,5,2025-06-14,Dashen,Google Play,POSITIVE,0.9998753070831299,0.0,NEUTRAL,POSITIVE,0.9998753070831299,General Feedback
perfect,4,2025-06-14,Dashen,Google Play,POSITIVE,0.9998517036437988,0.5719,POSITIVE,POSITIVE,0.9998517036437988,General Feedback
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen,Google Play,NEGATIVE,-0.1650882363319397,0.0,NEUTRAL,NEGATIVE,-0.1650882363319397,General Feedback
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen,Google Play,POSITIVE,0.9996474981307983,0.6908,POSITIVE,POSITIVE,0.9996474981307983,UI/UX & Design
wow,5,2025-06-12,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
very good .,5,2025-06-09,Dashen,Google Play,POSITIVE,0.9998475313186646,0.4927,POSITIVE,POSITIVE,0.9998475313186646,General Feedback
wow,5,2025-06-09,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,Google Play,NEGATIVE,-0.009555041790008545,0.5106,POSITIVE,NEGATIVE,-0.009555041790008545,UI/UX & Design
love,3,2025-06-06,Dashen,Google Play,POSITIVE,0.9998735189437866,0.6369,POSITIVE,POSITIVE,0.9998735189437866,General Feedback
መቸሸጠ,5,2025-06-03,Dashen,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
wow,5,2025-06-03,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
gadaa,5,2025-06-01,Dashen,Google Play,NEGATIVE,-0.2788541316986084,0.0,NEUTRAL,NEGATIVE,-0.2788541316986084,General Feedback
Massive upgrade from the Amole app.,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9646419882774353,0.0,NEUTRAL,POSITIVE,0.9646419882774353,General Feedback
good,4,2025-05-31,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
very good for this app,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9998138546943665,0.4927,POSITIVE,POSITIVE,0.9998138546943665,General Feedback
top,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9997069239616394,0.2023,POSITIVE,POSITIVE,0.9997069239616394,General Feedback
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,Google Play,NEGATIVE,-0.00039249658584594727,0.2382,POSITIVE,NEGATIVE,-0.00039249658584594727,UI/UX & Design
Wow,5,2025-05-30,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
good,5,2025-05-30,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
wow to it saff and this app,5,2025-05-30,Dashen,Google Play,POSITIVE,0.9985712766647339,0.5859,POSITIVE,POSITIVE,0.9985712766647339,General Feedback
it too slow,3,2025-05-29,Dashen,Google Play,NEGATIVE,-0.0003198385238647461,0.0,NEUTRAL,NEGATIVE,-0.0003198385238647461,Transaction Performance
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen,Google Play,NEGATIVE,-0.1662745475769043,0.0,NEUTRAL,NEGATIVE,-0.1662745475769043,General Feedback
👍👍👍,5,2025-05-28,Dashen,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
good,5,2025-05-28,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
nice application,5,2025-05-27,Dashen,Google Play,POSITIVE,0.9998229146003723,0.4215,POSITIVE,POSITIVE,0.9998229146003723,General Feedback
good,5,2025-05-27,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
wow,5,2025-05-27,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
useless app ever loading take long,1,2025-05-27,Dashen,Google Play,NEGATIVE,-0.00026494264602661133,-0.4215,NEGATIVE,NEGATIVE,-0.00026494264602661133,Transaction Performance
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen,Google Play,POSITIVE,0.999617338180542,0.979,POSITIVE,POSITIVE,0.999617338180542,Transaction Performance
very useful App,1,2025-05-26,Dashen,Google Play,POSITIVE,0.9995785355567932,0.4927,POSITIVE,POSITIVE,0.9995785355567932,General Feedback
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen,Google Play,NEGATIVE,-0.16485029458999634,-0.6842,NEGATIVE,NEGATIVE,-0.16485029458999634,Transaction Performance
Wawww,5,2025-05-24,Dashen,Google Play,NEGATIVE,-0.058196187019348145,0.0,NEUTRAL,NEGATIVE,-0.058196187019348145,General Feedback
very Nice,5,2025-05-23,Dashen,Google Play,POSITIVE,0.9998563528060913,0.4754,POSITIVE,POSITIVE,0.9998563528060913,General Feedback
its best,5,2025-05-23,Dashen,Google Play,POSITIVE,0.9998121857643127,0.6369,POSITIVE,POSITIVE,0.9998121857643127,General Feedback
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,Google Play,NEGATIVE,-0.00021308660507202148,-0.3412,NEGATIVE,NEGATIVE,-0.00021308660507202148,General Feedback
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen,Google Play,POSITIVE,0.9996517896652222,0.9628,POSITIVE,POSITIVE,0.9996517896652222,General Feedback
wow,5,2025-05-20,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,Google Play,NEGATIVE,-0.006013751029968262,0.631,POSITIVE,NEGATIVE,-0.006013751029968262,UI/UX & Design
good,5,2025-05-20,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
its best,5,2025-05-19,Dashen,Google Play,POSITIVE,0.9998121857643127,0.6369,POSITIVE,POSITIVE,0.9998121857643127,General Feedback
The best app ever in finance sector,5,2025-05-18,Dashen,Google Play,POSITIVE,0.9998089671134949,0.6369,POSITIVE,POSITIVE,0.9998089671134949,General Feedback
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen,Google Play,NEGATIVE,-0.0016642212867736816,0.5554,POSITIVE,NEGATIVE,-0.0016642212867736816,Transaction Performance
dashen bank or dashen super app?,1,2025-05-17,Dashen,Google Play,NEGATIVE,-0.006247460842132568,0.5994,POSITIVE,NEGATIVE,-0.006247460842132568,General Feedback
wowwwe app,5,2025-05-17,Dashen,Google Play,POSITIVE,0.9829692840576172,0.0,NEUTRAL,POSITIVE,0.9829692840576172,General Feedback
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,Google Play,NEGATIVE,-0.0005667805671691895,-0.0258,NEUTRAL,NEGATIVE,-0.0005667805671691895,Transaction Performance
good,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
always lagging,1,2025-05-16,Dashen,Google Play,NEGATIVE,-0.00019866228103637695,-0.2732,NEGATIVE,NEGATIVE,-0.00019866228103637695,General Feedback
Amazing Application...,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998786449432373,0.5859,POSITIVE,POSITIVE,0.9998786449432373,General Feedback
Fantastic,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998743534088135,0.5574,POSITIVE,POSITIVE,0.9998743534088135,General Feedback
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,Google Play,NEGATIVE,-0.0023658275604248047,-0.0321,NEUTRAL,NEGATIVE,-0.0023658275604248047,Bugs/Errors & Stability
its my choice,5,2025-05-15,Dashen,Google Play,POSITIVE,0.9962010979652405,0.0,NEUTRAL,POSITIVE,0.9962010979652405,General Feedback
wow apo,5,2025-05-15,Dashen,Google Play,POSITIVE,0.9994785189628601,0.5859,POSITIVE,POSITIVE,0.9994785189628601,General Feedback
awesome app keep going,5,2025-05-14,Dashen,Google Play,POSITIVE,0.9998502731323242,0.6249,POSITIVE,POSITIVE,0.9998502731323242,General Feedback
wow,5,2025-05-14,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
👍,5,2025-05-14,Dashen,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play,POSITIVE,0.9992207288742065,0.25,POSITIVE,POSITIVE,0.9992207288742065,Transaction Performance
Game changer,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9887570738792419,0.0,NEUTRAL,POSITIVE,0.9887570738792419,General Feedback
Totally amazing,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9998782873153687,0.624,POSITIVE,POSITIVE,0.9998782873153687,General Feedback
super 😎,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9331684112548828,0.5994,POSITIVE,POSITIVE,0.9331684112548828,General Feedback
what a helpful app!!!!,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9990901947021484,0.6083,POSITIVE,POSITIVE,0.9990901947021484,General Feedback
Good,4,2025-05-13,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
nice,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
wow,5,2025-05-13,Dashen,Google Play,POSITIVE,0.999592125415802,0.5859,POSITIVE,POSITIVE,0.999592125415802,General Feedback
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen,Google Play,POSITIVE,0.9997262358665466,0.8176,POSITIVE,POSITIVE,0.9997262358665466,General Feedback
fast,5,2025-05-12,Dashen,Google Play,POSITIVE,0.9989494681358337,0.0,NEUTRAL,POSITIVE,0.9989494681358337,Transaction Performance
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,Google Play,POSITIVE,0.9966461062431335,0.0,NEUTRAL,POSITIVE,0.9966461062431335,General Feedback
good,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
